u,v,key,osmid,highway,lanes,maxspeed,oneway,reversed,length,geometry,ref,tunnel,bridge,name,width,junction,access
54712404,2453134333,0,615472728,tertiary,1,50,True,False,1.5802161525124683,"LINESTRING (11.9281287 57.6870838, 11.9281046 57.6870898)",,,,Godhemsgatan,,roundabout,
54712406,54712404,0,615472728,tertiary,1,50,True,False,15.888335324981181,"LINESTRING (11.9281934 57.6869596, 11.9282069 57.6869759, 11.9282142 57.6869933, 11.928215 57.6870111, 11.9281989 57.6870436, 11.9281859 57.6870557, 11.9281696 57.6870666, 11.9281504 57.687076, 11.9281287 57.6870838)",,,,Godhemsgatan,,roundabout,
54712406,30486741,0,"[1081690802, 1081690803, 144382988]",tertiary,1,50,True,False,534.2374646197966,"LINESTRING (11.9281934 57.6869596, 11.9282844 57.6869727, 11.9283588 57.6869792, 11.9284178 57.6869849, 11.9285888 57.6870046, 11.9293945 57.6871097, 11.9295597 57.6871432, 11.9298435 57.6871738, 11.9308586 57.6872984, 11.9312262 57.6873454, 11.9314327 57.6873832, 11.9315233 57.6874052, 11.9316915 57.6874537, 11.9318884 57.6875289, 11.9320576 57.6876115, 11.932193 57.687696, 11.9324921 57.6879175, 11.933447 57.6885814, 11.9336334 57.6887154, 11.9337474 57.6888072, 11.9338372 57.688896, 11.9339821 57.6890566, 11.9343106 57.6894401, 11.9344112 57.6895573, 11.9344608 57.6895921, 11.9345011 57.6896229, 11.9345346 57.6896602, 11.9346302 57.6898133)",,,,Ekedalsgatan,,,
54712408,54712430,0,"[1081638362, 1081638363, 8079173]",tertiary,1,50,True,False,142.62762699969397,"LINESTRING (11.92589366475027 57.68699193952646, 11.9259965 57.686992, 11.9268872 57.6869924, 11.9271911 57.6869926, 11.9274091 57.6869927, 11.9275476 57.686993, 11.9277366 57.6869902, 11.927793 57.6869853, 11.9278818 57.6869776)",,,,Ekedalsgatan,,,
54712417,54712423,0,7354909,residential,,50,True,False,119.15633727891954,"LINESTRING (11.9275175 57.6858997, 11.9275806 57.6859434, 11.9276333 57.6860149, 11.9279017 57.68656, 11.9280413 57.6868048, 11.9280869 57.6868837, 11.928107 57.6869195)",,,,Godhemsgatan,,,
54712417,1519794894,0,8079176,residential,1,50,True,False,12.690475636147813,"LINESTRING (11.9275175 57.6858997, 11.9275129 57.6859061, 11.9275071 57.6859122, 11.9275004 57.685918, 11.9274926 57.6859234, 11.9274839 57.6859285, 11.9274723 57.6859338, 11.9274596 57.6859385, 11.9274461 57.6859423, 11.9274318 57.6859453, 11.9274176 57.6859473, 11.9274031 57.6859485, 11.9273884 57.6859488, 11.9273738 57.6859483, 11.9273593 57.6859469, 11.9273452 57.6859447)",,,,Godhemsgatan,,roundabout,
54712423,54712406,0,615472728,tertiary,1,50,True,False,6.930299329788854,"LINESTRING (11.928107 57.6869195, 11.9281331 57.6869263, 11.9281567 57.6869355, 11.928177 57.6869467, 11.9281934 57.6869596)",,,,Godhemsgatan,,roundabout,
54712427,54712409,0,"[1081638361, 144382987, 1081638364, 1081638365]",tertiary,1,50,True,False,145.82901942163835,"LINESTRING (11.9279316 57.6870725, 11.9277627 57.6870839, 11.9276439 57.687084, 11.9274767 57.687084, 11.9271085 57.6870842, 11.92589366475027 57.68708477529688)",,,,Ekedalsgatan,,,
54712427,54712430,0,615472728,tertiary,1,50,True,False,11.542051624166655,"LINESTRING (11.9279316 57.6870725, 11.9279002 57.6870527, 11.9278806 57.687029, 11.9278743 57.6870033, 11.9278818 57.6869776)",,,,Godhemsgatan,,roundabout,
54712430,2453134332,0,615472728,tertiary,1,50,True,False,1.8025571448444602,"LINESTRING (11.9278818 57.6869776, 11.9278933 57.6869626)",,,,Godhemsgatan,,roundabout,
54712437,2453134334,0,7354896,residential,,50,True,False,13.805757857274902,"LINESTRING (11.9280162 57.6871978, 11.9279632 57.6871541, 11.9279491 57.6871157, 11.9279592 57.6870832)",,,,Godhemsgatan,,,
54712437,30928755,0,"[7354890, 1082200662, 1082200663, 1082200665, 1082200666, 1082200667, 1082200668, 1082200669, 1082200671]",residential,,50,False,False,371.86075839130496,"LINESTRING (11.9280162 57.6871978, 11.9280461 57.6872638, 11.9280802 57.6873392, 11.9281389 57.6874688, 11.9281432 57.687478, 11.9282663 57.6877433, 11.9283296 57.6879246, 11.9283353 57.687941, 11.9283468 57.6879739, 11.9283789 57.6880659, 11.9283969 57.6881326, 11.9283961 57.6881374, 11.9284581 57.6883678, 11.9285533 57.6887766, 11.9286004 57.6889793, 11.9286203 57.6890516, 11.9287102 57.6894064, 11.9287585 57.6896079, 11.9287508 57.6896124, 11.9288127 57.6897567, 11.9288447 57.6898165, 11.9289737 57.6900247, 11.9290803 57.6901637, 11.9291025 57.690186, 11.929215 57.6903066, 11.9292466 57.6903372, 11.9293175 57.6904022, 11.9293592 57.6904388)",,,,Godhemsgatan,,,
54726350,54726355,0,7356868,residential,,50,False,False,58.42282496474903,"LINESTRING (11.926893 57.6904782, 11.9267163 57.6904397, 11.9266204 57.6904188, 11.9259827 57.6902799)",,,,Kravellgatan,,,
54726350,54726353,0,222484828,residential,,50,False,False,49.60455296688576,"LINESTRING (11.926893 57.6904782, 11.926777 57.6906092, 11.926686 57.6906891, 11.9264749 57.6908634)",,,,Kabelgatan,,,
54726350,54726450,0,222484828,residential,,50,False,True,358.7412815931558,"LINESTRING (11.926893 57.6904782, 11.9270081 57.6903456, 11.9270857 57.69025, 11.9271961 57.6900489, 11.927271 57.6898941, 11.9272913 57.6898308, 11.9273054 57.6897724, 11.9273175 57.6897247, 11.9273494 57.6895396, 11.9273529 57.6895151, 11.9273534 57.6894095, 11.9273536 57.6893671, 11.9273314 57.6891684, 11.927279 57.6889493, 11.9272403 57.6888495, 11.9272249 57.6888111, 11.9271478 57.6886702, 11.9270338 57.6884688, 11.9269446 57.6883978, 11.9268695 57.6883448, 11.9267649 57.6882928, 11.9266938 57.6882677, 11.9265363 57.6882172, 11.9263371 57.6881684, 11.9262164 57.6881566, 11.9260454 57.6881509, 11.92589366475027 57.688156534468554)",,,,Kabelgatan,,,
54726353,54726350,0,222484828,residential,,50,False,True,49.60455296688577,"LINESTRING (11.9264749 57.6908634, 11.926686 57.6906891, 11.926777 57.6906092, 11.926893 57.6904782)",,,,Kabelgatan,,,
54726355,54726350,0,7356868,residential,,50,False,True,58.42282496474903,"LINESTRING (11.9259827 57.6902799, 11.9266204 57.6904188, 11.9267163 57.6904397, 11.926893 57.6904782)",,,,Kravellgatan,,,
54726355,54726432,0,"[1381644560, 7356870, 1381644559]",residential,,50,False,False,113.18170923474331,"LINESTRING (11.9259827 57.6902799, 11.926053 57.6901562, 11.926087 57.6900832, 11.9261247 57.6899524, 11.9261588 57.6898103, 11.9261663 57.6896447, 11.9261437 57.6894791, 11.9261008 57.6893097, 11.926092 57.6892749)",,,,Vantgatan,,,
54726355,54726423,0,7356870,residential,,50,False,True,105.933140527088,"LINESTRING (11.9259827 57.6902799, 11.92589366475027 57.69039301041242)",,,,Vantgatan,,,
54726423,54726355,0,7356870,residential,,50,False,False,105.933140527088,"LINESTRING (11.92589366475027 57.69039301041242, 11.9259827 57.6902799)",,,,Vantgatan,,,
54726432,54726355,0,"[1381644560, 7356870, 1381644559]",residential,,50,False,True,113.1817092347433,"LINESTRING (11.926092 57.6892749, 11.9261008 57.6893097, 11.9261437 57.6894791, 11.9261663 57.6896447, 11.9261588 57.6898103, 11.9261247 57.6899524, 11.926087 57.6900832, 11.926053 57.6901562, 11.9259827 57.6902799)",,,,Vantgatan,,,
54726450,54726350,0,222484828,residential,,50,False,False,358.74128159315575,"LINESTRING (11.92589366475027 57.688156534468554, 11.9260454 57.6881509, 11.9262164 57.6881566, 11.9263371 57.6881684, 11.9265363 57.6882172, 11.9266938 57.6882677, 11.9267649 57.6882928, 11.9268695 57.6883448, 11.9269446 57.6883978, 11.9270338 57.6884688, 11.9271478 57.6886702, 11.9272249 57.6888111, 11.9272403 57.6888495, 11.927279 57.6889493, 11.9273314 57.6891684, 11.9273536 57.6893671, 11.9273534 57.6894095, 11.9273529 57.6895151, 11.9273494 57.6895396, 11.9273175 57.6897247, 11.9273054 57.6897724, 11.9272913 57.6898308, 11.927271 57.6898941, 11.9271961 57.6900489, 11.9270857 57.69025, 11.9270081 57.6903456, 11.926893 57.6904782)",,,,Kabelgatan,,,
60128114,266466695,0,115575720,residential,,50,False,True,47.802875944751435,"LINESTRING (11.9785917 57.7046744, 11.9787484 57.7046733, 11.9788217 57.7046748, 11.9790311 57.7046789, 11.9793961 57.7046767)",,,,Smålandsgatan,,,
60128114,1305379788,0,"[1195939382, 608458247]",secondary,"['2', '3']",50,True,False,235.42504773081626,"LINESTRING (11.9785917 57.7046744, 11.9785755 57.7052218, 11.9785582 57.7061363, 11.9785523 57.7066272, 11.978552 57.7067915)",,,,Parkgatan,,,
60128115,266466695,0,115575720,residential,,50,False,False,73.6952882681777,"LINESTRING (11.97979233524973 57.7046791720915, 11.9795448 57.7046789, 11.9793961 57.7046767)",,,,Smålandsgatan,,,
60356343,305677058,0,8068156,residential,,50,False,True,162.25933505550594,"LINESTRING (11.97979233524973 57.695133217538185, 11.9797835 57.6951442, 11.9797164 57.6951961, 11.9796181 57.695256, 11.9795571 57.6952863, 11.9795099 57.6953043, 11.9794318 57.6953256, 11.9793782 57.6953357, 11.979282 57.6953498, 11.9791666 57.6953595, 11.9790394 57.6953583, 11.9789034 57.6953473, 11.978756 57.6953234, 11.9786007 57.6952856, 11.978427 57.6952294, 11.9784011 57.6952186, 11.9783064 57.695179, 11.9780206 57.6950029, 11.977922 57.6949497, 11.9777825 57.6948946, 11.9776088 57.6948394)",,,,Viktor Rydbergsgatan,,,
60474408,7878187743,0,8079179,residential,,50,False,False,63.3108032280621,"LINESTRING (11.9286021 57.6851663, 11.9285448 57.6851337, 11.9283211 57.6850064, 11.928283 57.6849847, 11.9281434 57.6848993, 11.9280807 57.6848625, 11.9280202 57.6848417, 11.9279592 57.6848301, 11.9278997 57.6848182, 11.927841 57.6848077, 11.9278098 57.6848049)",,,,Lugnet,,,
60474408,26354421,0,544122141,residential,,50,False,False,98.37624716663115,"LINESTRING (11.9286021 57.6851663, 11.9290945 57.684914, 11.92941 57.6847524, 11.9296254 57.684642, 11.9297983 57.6845549)",,,,Slottsskogsgatan,,,
60474408,2087898223,0,544122141,residential,,50,False,True,99.20503448208378,"LINESTRING (11.9286021 57.6851663, 11.9284735 57.6852364, 11.9282569 57.6853565, 11.9280336 57.6854902, 11.9279843 57.6855163, 11.927751 57.6856399, 11.9277218 57.6856554, 11.9275226 57.6857687, 11.9275177 57.6857725, 11.9274856 57.6857973, 11.9274611 57.6858162)",,,,Slottsskogsgatan,,,
60474410,2087898228,0,544122142,residential,,50,False,False,147.2483280388889,"LINESTRING (11.92589366475027 57.686592392383936, 11.9262168 57.6864216, 11.9263807 57.686335, 11.9265141 57.6862666, 11.926606 57.6862195, 11.9270044 57.6860154, 11.9270479 57.6859931, 11.9271404 57.6859476, 11.9272082 57.6859247, 11.9272222 57.68592, 11.9272657 57.6859034)",,,,Slottsskogsgatan,,,
60474411,26022211,0,8079711,residential,,50,False,False,82.1374471496576,"LINESTRING (11.9265928 57.6855134, 11.92589366475027 57.68521902726327)",,,,Godhemsgatan,,,
60474411,2087898222,0,8079711,residential,,50,False,True,54.459781601793615,"LINESTRING (11.9265928 57.6855134, 11.9272589 57.6857999, 11.9273025 57.6858229)",,,,Godhemsgatan,,,
60474411,85997394,0,10274020,residential,,50,False,False,134.0219317552034,"LINESTRING (11.9265928 57.6855134, 11.9265741 57.6855246, 11.9262963 57.6856656, 11.9261306 57.6857495, 11.92589366475027 57.68586933897228)",,,,Stjernsköldsgatan,,,
60474411,7878187743,0,"[8079179, 1363799894]",residential,,50,False,True,109.7793317015285,"LINESTRING (11.9265928 57.6855134, 11.9266127 57.6855027, 11.9266791 57.6854547, 11.9267629 57.6853941, 11.9269639 57.6852527, 11.9271251 57.6851392, 11.9272517 57.6850491, 11.9272705 57.6850359, 11.9273589 57.6849739, 11.9274068 57.6849402, 11.9274935 57.6848904, 11.9275606 57.6848542, 11.927623 57.6848246, 11.9276769 57.6848115, 11.9277257 57.684805, 11.9277786 57.6848021, 11.9278098 57.6848049)",,,,Lugnet,,,
60476786,7878187743,0,8079713,residential,,50,True,False,105.28556328327379,"LINESTRING (11.926272 57.6843354, 11.9264114 57.6843724, 11.9266491 57.6844458, 11.9269881 57.6845504, 11.9270145 57.6845585, 11.9272872 57.6846427, 11.9277297 57.6847801, 11.9278098 57.6848049)",,,,Gatsmygen,,,
60476786,26022211,0,155516499,tertiary,1,50,True,False,93.88777316288177,"LINESTRING (11.926272 57.6843354, 11.9261901 57.684417, 11.92589366475027 57.68471839508774)",,,,Kungsladugårdsgatan,,,
60476787,26022214,0,8079714,tertiary,,50,False,False,6.135314753569862,"LINESTRING (11.9323097 57.6793425, 11.9322628 57.6793529, 11.9322125 57.6793608)",,,,,,circular,
60476787,60476792,0,8079714,tertiary,,50,False,True,27.747043959612004,"LINESTRING (11.9323097 57.6793425, 11.9323486 57.6793124, 11.9323835 57.6792877, 11.9324163 57.6792493, 11.9324183 57.6792177, 11.932417 57.6791794, 11.9324016 57.6791442, 11.9323698 57.6791151)",,,,,,circular,
60476790,11697974819,0,8079714,tertiary,,50,False,False,4.040953366880606,"LINESTRING (11.9319027 57.6791887, 11.9319262 57.6791546)",,,,,,circular,
60476790,26022214,0,8079714,tertiary,,50,False,True,28.581338126583923,"LINESTRING (11.9319027 57.6791887, 11.9319141 57.6792339, 11.9319429 57.6792636, 11.9319788 57.6792884, 11.932022 57.679311, 11.9320958 57.6793371, 11.9321283 57.6793465, 11.9322125 57.6793608)",,,,,,circular,
60476792,60476787,0,8079714,tertiary,,50,False,False,27.747043959612004,"LINESTRING (11.9323698 57.6791151, 11.9324016 57.6791442, 11.932417 57.6791794, 11.9324183 57.6792177, 11.9324163 57.6792493, 11.9323835 57.6792877, 11.9323486 57.6793124, 11.9323097 57.6793425)",,,,,,circular,
60476792,11697974821,0,8079714,tertiary,,50,False,True,2.9710801662182735,"LINESTRING (11.9323698 57.6791151, 11.9323469 57.6791041, 11.9323312 57.6790982)",,,,,,circular,
60476792,26022215,0,28613185,tertiary,1,50,True,False,49.96217909960538,"LINESTRING (11.9323698 57.6791151, 11.9324847 57.67915, 11.9327672 57.6792447, 11.9329135 57.6792877, 11.9330969 57.67934)",,,,Margretebergsgatan,,,
60476803,60476804,0,8079716,residential,,50,True,False,61.05124707748929,"LINESTRING (11.9319275 57.6778779, 11.9323637 57.6774475, 11.9324113 57.6773937)",,,,Kungsladugårdsgatan,,,
60476803,292560095,0,26675656,residential,,50,True,False,285.8990932108918,"LINESTRING (11.9319275 57.6778779, 11.9317518 57.6778256, 11.9316164 57.6777887, 11.9314606 57.6777596, 11.9313877 57.677746, 11.9312382 57.6777363, 11.9312011 57.6777363, 11.9310893 57.6777363, 11.93097 57.6777449, 11.9308392 57.6777672, 11.9307869 57.6777826, 11.9306944 57.6778113, 11.9306664 57.6778236, 11.9306213 57.6778435, 11.9305214 57.6778998, 11.9304623 57.6779489, 11.9304201 57.677988, 11.9303812 57.6780368, 11.9303683 57.6780617, 11.9303477 57.6781013, 11.9303249 57.6782103, 11.9302808 57.6784133, 11.9302792 57.6784201, 11.9302637 57.6784858, 11.9302033 57.6787351, 11.930176 57.6788114, 11.9301262 57.6789006, 11.9300671 57.6789876, 11.9299828 57.6790636, 11.9298767 57.6791418, 11.9297933 57.6791968, 11.9296802 57.6792683, 11.9295711 57.6793227, 11.9295571 57.6793297, 11.9295371 57.6793392, 11.9294552 57.6793779, 11.9294019 57.6794056, 11.9293756 57.6794191, 11.9293242 57.6794493)",,,,Oxhagsgatan,,,
60476804,60476807,0,8079717,residential,,50,False,False,90.94106802841053,"LINESTRING (11.9324113 57.6773937, 11.9324255 57.6773749, 11.9324263 57.6773649, 11.9324271 57.6773563, 11.9324187 57.6773407, 11.9323767 57.6773024, 11.9323095 57.6772625, 11.9322676 57.6772433, 11.9322032 57.6772201, 11.9321457 57.6772238, 11.9320692 57.677229, 11.9319789 57.6772338, 11.9316982 57.6772567, 11.9313913 57.677279, 11.9313695 57.6772806, 11.9311029 57.6772987)",,,,Bokekullsgatan,,,
60476807,292560144,0,8079717,residential,,50,False,False,116.97089038496644,"LINESTRING (11.9311029 57.6772987, 11.9310477 57.6773035, 11.9309862 57.6773088, 11.9308144 57.6773153, 11.93065 57.677327, 11.9302888 57.6773528, 11.9299148 57.6773794, 11.9297206 57.6773943, 11.9296461 57.6774, 11.9296274 57.6774014, 11.9293612 57.6774207, 11.9291594 57.6774526)",,,,Bokekullsgatan,,,
60476807,60476804,0,8079717,residential,,50,False,True,90.94106802841051,"LINESTRING (11.9311029 57.6772987, 11.9313695 57.6772806, 11.9313913 57.677279, 11.9316982 57.6772567, 11.9319789 57.6772338, 11.9320692 57.677229, 11.9321457 57.6772238, 11.9322032 57.6772201, 11.9322676 57.6772433, 11.9323095 57.6772625, 11.9323767 57.6773024, 11.9324187 57.6773407, 11.9324271 57.6773563, 11.9324263 57.6773649, 11.9324255 57.6773749, 11.9324113 57.6773937)",,,,Bokekullsgatan,,,
60476807,292560145,0,26675661,residential,,50,False,True,228.6405621384705,"LINESTRING (11.9311029 57.6772987, 11.9310548 57.6770983, 11.9309813 57.676835, 11.9309594 57.6768085, 11.9309284 57.6767862, 11.930897 57.6767702, 11.9308566 57.6767625, 11.9307855 57.6767587, 11.9305178 57.6767392, 11.9304694 57.6767356, 11.9299446 57.6766918, 11.9298054 57.6766802, 11.9297429 57.676675, 11.9296879 57.6766717, 11.9296447 57.676673, 11.9296107 57.6766778, 11.9295816 57.6766861, 11.9295527 57.6766976, 11.9295371 57.6767106, 11.9295242 57.6767254, 11.9295063 57.6767461, 11.9294847 57.6767845, 11.9294545 57.6768478, 11.9294411 57.6768759, 11.9293932 57.6769738, 11.9293537 57.6770316, 11.9293133 57.6770528, 11.9287688 57.6770959, 11.9286957 57.6771017, 11.9285868 57.6771103)",,,,Delfingatan,,,
60789862,8722747921,0,"[198806784, 941932793, 14321652]",tertiary,"['1', '2']",50,True,False,195.31557383233428,"LINESTRING (11.97979233524973 57.699626036063314, 11.9797907 57.699627, 11.9796529 57.6996857)",,,,Södra Vägen,,,
60890006,3579707437,0,"[8117056, 1432101179, 318199333, 1292395255]",secondary,"['2', '3']",50,True,False,93.79908417338432,"LINESTRING (11.9772272 57.7084075, 11.977313 57.7083466, 11.9773614 57.70828, 11.9773841 57.7082122, 11.9774309 57.7080981, 11.9774973 57.7079008, 11.977544 57.7077742, 11.9775545 57.7077451, 11.977577 57.7076508, 11.9775876 57.7076198, 11.9775947 57.7075956)",,,,Polhemsplatsen,,,
60890006,5473743567,0,490573740,secondary,,50,True,False,13.863255664831918,"LINESTRING (11.9772272 57.7084075, 11.9772563 57.7084087, 11.977285 57.7084114, 11.9773131 57.7084157, 11.9773401 57.7084215, 11.977366 57.7084288, 11.9773937 57.7084392, 11.9774128 57.7084473, 11.9774333 57.7084584)",,,,Polhemsplatsen,,circular,
60890012,2997554293,0,"[8117188, 8117055, 166612439]",secondary,2,50,True,False,41.748892160336055,"LINESTRING (11.9783394 57.707306, 11.9782504 57.7073569, 11.9781875 57.7073974, 11.9779713 57.7075391, 11.9779202 57.7075798, 11.9778999 57.7075982)",,,yes,"['Parkgatan', 'Östra Stampbron', 'Polhemsplatsen']",,,
60890012,1375971934,0,123354989,secondary,,50,True,False,38.0170996247546,"LINESTRING (11.9783394 57.707306, 11.9781731 57.7073405, 11.9780695 57.7073493, 11.9778714 57.7073506, 11.9777132 57.707345)",,,,Ullevigatan,,,
60890012,25587532,0,186109448,secondary,3,50,True,False,36.19643110651978,"LINESTRING (11.9783394 57.707306, 11.9781472 57.7073127, 11.9780292 57.7073068, 11.9779582 57.7072972, 11.9778701 57.7072795, 11.9778086 57.7072656, 11.9777561 57.707246)",,,,Ullevigatan,,,
60891316,613831002,0,454626001,residential,,40,False,True,182.730786745511,"LINESTRING (11.97979233524973 57.70950628577195, 11.9785109 57.7092575, 11.977701 57.7091124, 11.9775498 57.7090832)",,,,Burggrevegatan,,,
60891646,5473743566,0,"[1217977121, 166612388, 226048685]",secondary,1,40,True,False,188.38988976725233,"LINESTRING (11.97979233524973 57.70888263919977, 11.9791607 57.7087834, 11.9788042 57.708724, 11.9780771 57.7085993, 11.9778476 57.7085748, 11.9777616 57.7085783, 11.9776632 57.7085876, 11.9774732 57.7086311)",,,,Odinsgatan,,,
67433370,309767279,0,9112102,residential,,50,False,False,29.626210374051656,"LINESTRING (11.9723206 57.6793489, 11.9722612 57.6794386, 11.972244 57.6794654, 11.9721414 57.6795974)",,,,Syster Estrids Gata,,,
67433370,94226248,0,12190781,tertiary,2,50,False,False,232.83512439956615,"LINESTRING (11.9723206 57.6793489, 11.972431 57.67935, 11.9725107 57.6793461, 11.9725495 57.6793441, 11.9726619 57.6793269, 11.9728316 57.6792898, 11.9729129 57.6792635, 11.9730253 57.679219, 11.9731578 57.6791498, 11.9733445 57.6790269, 11.973475 57.6789378, 11.9735814 57.6788766, 11.9736899 57.6788336, 11.9737712 57.6788106, 11.9738595 57.6787939, 11.9740024 57.6787779, 11.9741345 57.6787789, 11.9742169 57.6787869, 11.9743343 57.6788031, 11.9744267 57.6788245, 11.9744814 57.6788461, 11.9747931 57.6789689, 11.9750565 57.6790869, 11.975156 57.6791338, 11.9753272 57.6792221, 11.9754799 57.6793131)",,,,Doktor Allards Gata,,,
